"iso_3","tax","variable","year","value","country","iso_2"
"SVK","5000 Consumption","% of Total Revenue","2004",38.526,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2005",12.487,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2005",39.907,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2006",11.345,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2006",38.678,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2007",11.277,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2007",38.593,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2008",10.681,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2008",36.747,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2009",10.614,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2009",36.739,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2010",10.467,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2010",37.201,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2011",11.319,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2011",38.889,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2012",10.694,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2012",37.164,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2013",11.346,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2013",36.55,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2014",11.559,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2014",36.234,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2015",11.628,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2015",35.605,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2016",11.689,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2016",35.132,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2017",12.088,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2017",35.321,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2018",12.028,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2018",35.045,"Slovak Republic","SK"
"SVK","5000 Consumption","% of GDP","2019",12.207,"Slovak Republic","SK"
"SVK","5000 Consumption","% of Total Revenue","2019",35.142,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2000",6.846,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2000",20.356,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2001",7.142,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2001",21.837,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2002",6.916,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2002",21.068,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2003",7.308,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2003",22.451,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2004",7.595,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2004",24.087,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2005",7.685,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2005",24.559,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2006",24.822,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2006",7.281,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2007",22.47,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2007",6.566,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2008",23.181,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2008",6.738,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2009",22.796,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2009",6.586,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2010",21.828,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2010",6.142,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2011",22.727,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2011",6.615,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2012",5.889,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2012",20.467,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2013",20.346,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2013",6.316,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2014",20.64,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2014",6.585,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2015",20.817,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2015",6.799,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2016",20.116,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2016",6.693,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2017",7.003,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2017",20.461,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2018",7.052,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2018",20.548,"Slovak Republic","SK"
"SVK","5111 VAT","% of GDP","2019",7.248,"Slovak Republic","SK"
"SVK","5111 VAT","% of Total Revenue","2019",20.867,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2000",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2000",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2001",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2001",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2002",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2002",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2003",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2003",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2004",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2004",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2005",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2005",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2006",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2006",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2007",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2007",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2008",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2008",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2009",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2009",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2010",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2010",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2011",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2011",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2012",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2012",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2013",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2013",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2014",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2014",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2015",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2015",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2016",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2016",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2017",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2017",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2018",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2018",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of GDP","2019",0,"Slovak Republic","SK"
"SVK","5112 Sales","% of Total Revenue","2019",0,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2000",3.067,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2000",9.118,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2001",2.684,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2001",8.206,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2002",2.907,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2002",8.855,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2003",3.057,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2003",9.39,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2004",3.247,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2004",10.298,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2005",3.574,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2005",11.422,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2006",2.82,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2006",9.612,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2007",3.438,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2007",11.764,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2008",2.638,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2008",9.075,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2009",2.749,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2009",9.514,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2010",3.057,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2010",10.863,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2011",3.31,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2011",11.373,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2012",3.202,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2012",11.126,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2013",3.311,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2013",10.667,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2014",3.237,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2014",10.145,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2015",3.219,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2015",9.855,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2016",3.284,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2016",9.869,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2017",3.335,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2017",9.745,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2018",9.483,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2018",3.255,"Slovak Republic","SK"
"SVK","5121 Excise","% of Total Revenue","2019",9.203,"Slovak Republic","SK"
"SVK","5121 Excise","% of GDP","2019",3.197,"Slovak Republic","SK"
"SVN","5000 Consumption","% of GDP","2000",13.804,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2000",36.567,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2001",13.347,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2001",35.308,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2002",13.674,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2002",35.719,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2003",13.744,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2003",35.765,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2004",13.515,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2004",35.114,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2005",13.501,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2005",34.465,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2006",13.243,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2006",34.207,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2007",13.231,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2007",34.757,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2008",13.176,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2008",35.286,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2009",13.414,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2009",36.118,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2010",13.897,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2010",36.737,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2011",13.851,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2011",37.065,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2012",14.239,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2012",37.79,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2013",14.782,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2013",39.691,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2014",14.761,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2014",39.702,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2015",14.685,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2015",39.36,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2016",14.495,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2016",38.714,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2017",14.148,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2017",38.099,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2018",14.006,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2018",37.438,"Slovenia","SI"
"SVN","5000 Consumption","% of GDP","2019",13.658,"Slovenia","SI"
"SVN","5000 Consumption","% of Total Revenue","2019",36.276,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2000",22.623,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2000",8.54,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2001",21.64,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2001",8.18,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2002",22.105,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2002",8.462,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2003",8.412,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2003",21.89,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2004",8.371,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2004",21.749,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2005",8.474,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2005",21.633,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2006",8.388,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2006",21.666,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2007",8.314,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2007",21.839,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2008",8.33,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2008",22.308,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2009",7.895,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2009",21.258,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2010",8.05,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2010",21.28,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2011",8.082,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2011",21.627,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2012",7.969,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2012",21.15,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2013",8.362,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2013",22.452,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2014",8.392,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2014",22.573,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2015",8.294,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2015",22.229,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2016",8.224,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2016",21.963,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2017",8.104,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2017",21.825,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2018",8.234,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2018",22.009,"Slovenia","SI"
"SVN","5111 VAT","% of GDP","2019",8.104,"Slovenia","SI"
"SVN","5111 VAT","% of Total Revenue","2019",21.525,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2000",0.107,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2000",0.04,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2001",0.098,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2001",0.037,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2002",0.087,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2002",0.033,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2003",0.078,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2003",0.03,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2004",0.031,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2004",0.012,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2005",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2005",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2006",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2006",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2007",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2007",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2008",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2008",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2009",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2009",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2010",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2010",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2011",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2011",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2012",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2012",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2013",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2013",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2014",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2014",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2015",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2015",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2016",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2016",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2017",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2017",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2018",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2018",0,"Slovenia","SI"
"SVN","5112 Sales","% of Total Revenue","2019",0,"Slovenia","SI"
"SVN","5112 Sales","% of GDP","2019",0,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2000",3.083,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2000",8.167,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2001",3.416,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2001",9.037,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2002",3.477,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2002",9.083,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2003",3.437,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2003",8.944,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2004",3.505,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2004",9.107,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2005",3.442,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2005",8.786,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2006",3.389,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2006",8.753,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2007",3.409,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2007",8.955,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2008",3.475,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2008",9.307,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2009",4.143,"Slovenia","SI"
"SVN","5121 Excise","% of Total Revenue","2009",11.155,"Slovenia","SI"
"SVN","5121 Excise","% of GDP","2010",4.276,"Slovenia","SI"
